Date,Equities,Gold,REITs,Bitcoin
13-11-2018,10582.5,1199.199951,62.48130035,6359.490234
14-11-2018,10576.2998,1207.900024,62.32642365,5738.350098
15-11-2018,10616.7002,1212.800049,61.90048218,5648.029785
16-11-2018,10682.2002,1220.800049,62.56648254,5575.549805
19-11-2018,10763.40039,1223.099976,62.65168381,4871.490234
20-11-2018,10656.2002,1219,62.00889587,4451.870117
21-11-2018,10600.0498,1225.800049,62.06309891,4602.169922
26-11-2018,10628.59961,1220.199951,62.05535889,3779.129883
27-11-2018,10685.59961,1211.199951,62.31865311,3820.719971
28-11-2018,10728.84961,1221.400024,62.87628174,4257.419922
29-11-2018,10858.7002,1224.099976,62.89174652,4278.84668
30-11-2018,10876.75,1220.199951,63.48807144,4017.268555
03-12-2018,10883.75,1233.900024,63.82881546,3894.130859
04-12-2018,10869.5,1241.099976,62.88399887,3956.893799
06-12-2018,10601.15039,1238.099976,64.44061279,3521.101807
07-12-2018,10693.7002,1246.800049,63.59649658,3419.937256
10-12-2018,10488.4502,1243.699951,63.18603516,3502.656006
11-12-2018,10549.15039,1241.900024,63.21701813,3424.588135
12-12-2018,10737.59961,1244.400024,62.2412262,3486.950195
13-12-2018,10791.5498,1242.699951,62.60091782,3313.677246
14-12-2018,10805.4502,1237,62.42068481,3242.484863
17-12-2018,10888.34961,1247.400024,60.06961823,3545.864746
18-12-2018,10908.7002,1249.199951,60.68875122,3696.059082
19-12-2018,10967.2998,1252.099976,60.02260208,3745.950684
20-12-2018,10951.7002,1263.599976,59.12134933,4134.441406
21-12-2018,10754,1253.800049,58.29849243,3896.543701
24-12-2018,10663.5,1267.5,56.22173309,4078.599121
26-12-2018,10729.84961,1269.199951,58.10258102,3857.297607
27-12-2018,10779.7998,1277.300049,58.09473801,3654.833496
28-12-2018,10859.90039,1279.900024,58.28281784,3923.918701
31-12-2018,10862.5498,1278.300049,58.43955231,3742.700439
02-01-2019,10792.5,1281,57.16998291,3943.409424
03-01-2019,10672.25,1291.800049,57.569664,3836.741211
04-01-2019,10727.34961,1282.699951,58.24362564,3857.717529
07-01-2019,10771.7998,1286.800049,58.81572723,4025.248291
08-01-2019,10802.15039,1283.199951,60.03043365,4030.8479
09-01-2019,10855.15039,1289.300049,59.94422913,4035.296387
10-01-2019,10821.59961,1284.699951,60.75925064,3678.924561
11-01-2019,10794.9502,1287.099976,60.93167114,3687.365479
14-01-2019,10737.59961,1289.099976,60.72791672,3706.052246
15-01-2019,10886.7998,1286.199951,61.30783844,3630.675293
16-01-2019,10890.2998,1291.599976,61.7388649,3655.006836
17-01-2019,10905.2002,1291,62.03668976,3678.563965
18-01-2019,10906.9502,1281.300049,62.24829102,3657.839355
22-01-2019,10922.75,1282.5,62.06019974,3604.577148
23-01-2019,10831.5,1283.099976,62.06803894,3585.123047
24-01-2019,10849.7998,1279.099976,62.27963257,3600.865479
25-01-2019,10780.5498,1297.400024,63.05546951,3599.765869
28-01-2019,10661.5498,1302.400024,63.67461014,3470.450439
29-01-2019,10652.2002,1308.199951,64.17613983,3448.116943
30-01-2019,10651.7998,1309.900024,64.69338226,3486.181641
31-01-2019,10830.9502,1319.699951,65.36734772,3457.792725
01-02-2019,10893.65039,1316.900024,64.95200348,3487.945313
04-02-2019,10912.25,1314.300049,65.43788147,3459.154053
05-02-2019,10934.34961,1314.199951,65.81407166,3466.357422
06-02-2019,11062.4502,1309.5,65.38301849,3413.767822
07-02-2019,11069.40039,1309.400024,65.92376709,3399.47168
08-02-2019,10943.59961,1313.699951,65.92376709,3666.780273
11-02-2019,10888.7998,1307,66.10402679,3648.430664
12-02-2019,10831.40039,1309.199951,65.68867493,3653.528564
14-02-2019,10746.0498,1309.800049,66.23725128,3616.880859
15-02-2019,10724.40039,1318.099976,66.6839447,3620.810791
19-02-2019,10604.34961,1340.099976,66.6682663,3947.094482
20-02-2019,10735.4502,1343.300049,66.25291443,3999.820557
21-02-2019,10789.84961,1323.5,66.31561279,3954.118164
22-02-2019,10791.65039,1329.199951,66.7074585,4005.526611
25-02-2019,10880.09961,1325.900024,66.18237305,3882.696289
26-02-2019,10835.2998,1325.099976,65.97863007,3854.35791
27-02-2019,10806.65039,1317.699951,65.64945984,3851.047363
28-02-2019,10792.5,1312.800049,65.82189178,3854.7854
01-03-2019,10863.5,1296.400024,65.61813354,3859.58374
05-03-2019,10987.4502,1282,66.09617615,3896.375
06-03-2019,11053,1284.900024,65.79055023,3903.942627
07-03-2019,11058.2002,1283.800049,65.64945984,3911.484375
08-03-2019,11035.40039,1297,65.71999359,3901.131592
11-03-2019,11168.0498,1288.800049,66.6839447,3905.227295
12-03-2019,11301.2002,1296.300049,66.98959351,3909.15625
13-03-2019,11341.7002,1307.5,67.31874847,3906.717285
14-03-2019,11343.25,1293.400024,67.42060852,3924.369141
15-03-2019,11426.84961,1301.800049,67.20902252,3960.911133
18-03-2019,11462.2002,1300.300049,66.87203217,4032.507324
19-03-2019,11532.40039,1305,66.6682663,4071.190186
20-03-2019,11521.0498,1300.5,66.87203217,4087.476318
22-03-2019,11456.90039,1311.599976,67.56950378,4023.968262
25-03-2019,11354.25,1321.900024,67.6557312,3963.070557
26-03-2019,11483.25,1314.300049,68.19647217,3985.080811
27-03-2019,11445.0498,1309.900024,68.0005188,4087.066162
28-03-2019,11570,1289.800049,68.6603775,4069.107178
01-04-2019,11669.15039,1288.400024,68.55779266,4158.183105
02-04-2019,11713.2002,1290,69.03924561,4879.87793
03-04-2019,11643.9502,1289.900024,68.96031189,4973.021973
04-04-2019,11598,1289,68.84981537,4922.798828
05-04-2019,11665.9502,1290.400024,69.33128357,5036.681152
08-04-2019,11604.5,1297.099976,68.94451904,5289.770996
09-04-2019,11671.9502,1303.5,68.58146667,5204.958496
10-04-2019,11584.2998,1309.099976,69.21287537,5324.551758
11-04-2019,11596.7002,1288.599976,69.16553497,5064.487793
12-04-2019,11643.4502,1290.599976,69.49702454,5089.539063
15-04-2019,11690.34961,1286.800049,69.14185333,5067.108398
16-04-2019,11787.15039,1272.599976,67.57905579,5235.55957
18-04-2019,11752.7998,1271.900024,67.47645569,5298.385742
22-04-2019,11594.4502,1273.5,66.73452759,5399.365234
23-04-2019,11575.9502,1269.300049,67.61851501,5572.362305
24-04-2019,11726.15039,1275.5,68.11576843,5464.866699
25-04-2019,11641.7998,1275.800049,67.97368622,5210.515625
26-04-2019,11754.65039,1284.900024,68.51041412,5279.348145
30-04-2019,11748.15039,1282.800049,68.48672485,5350.726563
02-05-2019,11724.75,1269.699951,68.61302185,5505.283691
03-05-2019,11712.25,1279.199951,69.19709015,5768.289551
06-05-2019,11598.25,1281.699951,68.97610474,5746.807129
07-05-2019,11497.90039,1283.5,67.72902679,5829.501465
08-05-2019,11359.4502,1279.400024,67.6579895,5982.45752
09-05-2019,11301.7998,1283.5,67.83163452,6174.528809
10-05-2019,11278.90039,1285.699951,68.55779266,6378.849121
13-05-2019,11148.2002,1300.099976,68.48672485,7814.915039
14-05-2019,11222.0498,1294.699951,68.73930359,7994.416016
15-05-2019,11157,1296.300049,69.2049942,8205.167969
16-05-2019,11257.09961,1285,69.48123932,7884.90918
17-05-2019,11407.15039,1274.5,69.34706879,7343.895508
20-05-2019,11828.25,1276.099976,68.3446579,7978.309082
21-05-2019,11709.09961,1272,68.92875671,7963.327637
22-05-2019,11737.90039,1273.599976,69.13396454,7680.066406
23-05-2019,11657.0498,1284.800049,69.29182434,7881.84668
24-05-2019,11844.09961,1283,69.50492096,7987.371582
28-05-2019,11928.75,1276.5,68.8182373,8719.961914
29-05-2019,11861.09961,1280.599976,67.90267944,8659.487305
30-05-2019,11945.90039,1287.099976,68.18680573,8319.472656
31-05-2019,11922.7998,1305.800049,68.58146667,8574.501953
03-06-2019,12088.5498,1322.699951,68.74720764,8208.995117
04-06-2019,12021.65039,1323.400024,68.43937683,7707.770996
06-06-2019,11843.75,1337.599976,70.00219727,7822.023438
07-06-2019,11870.65039,1341.199951,70.26263428,8043.951172
10-06-2019,11922.7002,1324.699951,70.03378296,8000.32959
11-06-2019,11965.59961,1326.400024,70.22318268,7927.714355
12-06-2019,11906.2002,1331.900024,70.45996857,8145.857422
13-06-2019,11914.0498,1339.199951,70.75989532,8230.923828
14-06-2019,11823.2998,1340.099976,70.79935455,8693.833008
17-06-2019,11672.15039,1338.699951,71.55708313,9320.352539
18-06-2019,11691.5,1346.599976,71.48604584,9081.762695
19-06-2019,11691.4502,1344.599976,71.87278748,9273.521484
20-06-2019,11831.75,1392.900024,72.2358551,9527.160156
21-06-2019,11724.09961,1396.199951,71.21768951,10144.55664
24-06-2019,11699.65039,1414.300049,70.9730072,11011.10254
25-06-2019,11796.4502,1414.900024,69.92324829,11790.91699
26-06-2019,11847.5498,1411.599976,68.5262146,13016.23145
27-06-2019,11841.5498,1408.400024,69.40834808,11182.80664
28-06-2019,11788.84961,1409.699951,69.64741516,12407.33203
01-07-2019,11865.59961,1385.599976,69.61555481,10583.13477
02-07-2019,11910.2998,1404.599976,70.82680511,10801.67773
03-07-2019,11916.75,1417.699951,71.67150879,11961.26953
05-07-2019,11811.15039,1396.699951,71.41651154,10978.45996
08-07-2019,11558.59961,1397,71.67150879,12285.95801
09-07-2019,11555.90039,1397.5,71.91054535,12573.8125
10-07-2019,11498.90039,1410.099976,72.32495117,12156.5127
11-07-2019,11582.90039,1404.300049,71.38461304,11358.66211
12-07-2019,11552.5,1409.900024,71.28898621,11815.98633
15-07-2019,11588.34961,1411.400024,71.23321533,10895.08984
16-07-2019,11662.59961,1409.199951,71.06585693,9477.641602
17-07-2019,11687.5,1421.300049,70.82680511,9693.802734
18-07-2019,11596.90039,1426.099976,70.82680511,10666.48242
19-07-2019,11419.25,1425.099976,69.67131042,10530.73242
22-07-2019,11346.2002,1425.300049,69.60757446,10343.10645
23-07-2019,11331.0498,1420.099976,70.39648438,9900.767578
24-07-2019,11271.2998,1422.800049,70.45226288,9811.925781
25-07-2019,11252.15039,1413.900024,70.0378952,9911.841797
26-07-2019,11284.2998,1418.5,70.35663605,9870.303711
29-07-2019,11189.2002,1419.599976,70.54789734,9519.145508
30-07-2019,11085.40039,1429.699951,71.11367798,9607.423828
31-07-2019,11118,1426.099976,70.83477783,10085.62793
01-08-2019,10980,1420.900024,70.83477783,10399.66895
02-08-2019,10997.34961,1445.599976,71.1774292,10518.1748
05-08-2019,10862.59961,1464.599976,69.77490997,11805.65332
06-08-2019,10948.25,1472.400024,70.54789734,11478.16895
07-08-2019,10855.5,1507.300049,71.23321533,11941.96875
08-08-2019,11032.4502,1497.699951,72.48432159,11966.40723
09-08-2019,11109.65039,1496.599976,72.39667511,11862.93652
13-08-2019,10925.84961,1502.199951,72.30899048,10895.83008
14-08-2019,11029.40039,1515.900024,71.20931244,10051.7041
16-08-2019,11047.7998,1512.5,72.65962982,10374.33887
19-08-2019,11053.90039,1500.400024,73.18557739,10916.05371
20-08-2019,11017,1504.599976,72.66760254,10763.23242
21-08-2019,10918.7002,1504.599976,72.97040558,10138.0498
22-08-2019,10741.34961,1497.300049,73.30509186,10131.05566
23-08-2019,10829.34961,1526.599976,72.2771225,10407.96484
26-08-2019,11057.84961,1526.300049,72.83496094,10370.82031
27-08-2019,11105.34961,1541,72.62776947,10185.5
28-08-2019,11046.09961,1537.800049,72.86681366,9754.422852
29-08-2019,10948.2998,1526.5,73.43260956,9510.200195
30-08-2019,11023.25,1519.099976,73.4883728,9598.173828
03-09-2019,10797.90039,1545.900024,74.22151947,10623.54004
04-09-2019,10844.65039,1550.300049,74.84308624,10594.49316
05-09-2019,10847.90039,1515.400024,74.30119324,10575.5332
06-09-2019,10946.2002,1506.199951,74.46854401,10353.30273
09-09-2019,11003.0498,1502.199951,74.10995483,10334.97461
11-09-2019,11035.7002,1494.400024,73.42464447,10178.37207
12-09-2019,10982.7998,1498.699951,73.81510162,10410.12695
13-09-2019,11075.90039,1490.900024,73.02619934,10360.54688
16-09-2019,11003.5,1503.099976,73.66370392,10276.79395
17-09-2019,10817.59961,1505.099976,74.46059418,10241.27246
18-09-2019,10840.65039,1507.5,74.20558929,10198.24805
19-09-2019,10704.7998,1498.400024,74.46854401,10266.41504
20-09-2019,11274.2002,1507.300049,74.46854401,10181.6416
23-09-2019,11600.2002,1523.699951,74.58807373,9729.324219
24-09-2019,11588.2002,1532.099976,74.42259216,8620.566406
25-09-2019,11440.2002,1504.599976,74.56720734,8486.993164
26-09-2019,11571.2002,1507.5,75.19374847,8118.967773
27-09-2019,11512.40039,1499.099976,74.77603912,8251.845703
30-09-2019,11474.4502,1465.699951,74.90455627,8293.868164
01-10-2019,11359.90039,1482,74.19769287,8343.276367
03-10-2019,11314,1507.099976,74.59931183,8259.992188
04-10-2019,11174.75,1506.199951,75.04915619,8205.939453
07-10-2019,11126.40039,1497.699951,74.8884964,8245.623047
09-10-2019,11313.2998,1506.099976,74.63948059,8595.740234
10-10-2019,11234.5498,1494.800049,74.75997925,8586.473633
11-10-2019,11305.0498,1482.699951,74.72783661,8321.756836
14-10-2019,11341.15039,1491.699951,74.75997925,8374.686523
15-10-2019,11428.2998,1477.599976,74.85637665,8205.369141
16-10-2019,11464,1488,74.86440277,8047.526855
17-10-2019,11586.34961,1492.300049,75.35440826,8103.911133
18-10-2019,11661.84961,1488.199951,75.93274689,7973.20752
22-10-2019,11588.34961,1481.699951,76.28619385,8078.203125
23-10-2019,11604.09961,1489.900024,76.45489502,7514.671875
24-10-2019,11582.59961,1498.900024,76.26208496,7493.48877
25-10-2019,11583.90039,1499.5,75.61145782,8660.700195
29-10-2019,11786.84961,1487,75.61145782,9427.6875
30-10-2019,11844.09961,1493.199951,75.88455963,9205.726563
31-10-2019,11877.4502,1511.400024,75.74799347,9199.584961
01-11-2019,11890.59961,1508,75.73194885,9261.104492
04-11-2019,11941.2998,1508,75.2017746,9412.612305
05-11-2019,11917.2002,1480.800049,73.92457581,9342.527344
06-11-2019,11966.0498,1490.199951,74.08522797,9360.879883
07-11-2019,12012.0498,1464.199951,73.34623718,9267.561523
08-11-2019,11908.15039,1461.300049,73.16950989,8804.880859
11-11-2019,11913.4502,1455.5,73.33016968,8757.788086
13-11-2019,11840.4502,1461.699951,73.44261932,8808.262695
14-11-2019,11872.09961,1471.800049,74.01294708,8708.094727
15-11-2019,11895.4502,1467.300049,74.41456604,8491.992188
18-11-2019,11884.5,1470.900024,74.77603912,8309.286133
19-11-2019,11940.09961,1473.300049,74.90455627,8206.145508
20-11-2019,11999.09961,1473.300049,74.86440277,8027.268066
21-11-2019,11968.40039,1463.099976,73.81212616,7642.75
22-11-2019,11914.40039,1463.099976,73.53902435,7296.577637
25-11-2019,12073.75,1456.599976,73.77196503,7146.133789
26-11-2019,12037.7002,1459.800049,74.75195313,7218.371094
27-11-2019,12100.7002,1453.400024,75.10538483,7531.663574
29-11-2019,12056.0498,1465.599976,74.75997925,7761.243652
02-12-2019,12048.2002,1462.300049,73.62738037,7321.988281
03-12-2019,11994.2002,1478.199951,74.10129547,7320.145508
04-12-2019,12043.2002,1474,74.40653229,7252.034668
05-12-2019,12018.40039,1476.900024,74.44671631,7448.307617
06-12-2019,11921.5,1459.099976,74.59931183,7546.996582
09-12-2019,11937.5,1459.300049,74.74391174,7400.899414
10-12-2019,11856.7998,1462.599976,74.31015015,7278.119629
11-12-2019,11910.15039,1469.400024,73.55506897,7217.427246
12-12-2019,11971.7998,1466.699951,72.55902863,7243.134277
13-12-2019,12086.7002,1475.599976,72.57510376,7269.68457
16-12-2019,12053.9502,1475,73.09721375,6932.480469
17-12-2019,12165,1474.599976,72.40641022,6640.515137
18-12-2019,12221.65039,1472.599976,73.2889328,7276.802734
19-12-2019,12259.7002,1478.199951,73.93845367,7202.844238
20-12-2019,12271.7998,1474.699951,74.34437561,7218.816406
23-12-2019,12262.75,1482.5,73.97090149,7355.628418
24-12-2019,12214.5498,1499.099976,74.16577148,7322.532227
26-12-2019,12126.5498,1509.300049,74.49051666,7238.966797
27-12-2019,12245.7998,1513.800049,74.72596741,7290.088379
30-12-2019,12255.84961,1514.5,74.79902649,7292.995117
31-12-2019,12168.4502,1519.5,75.33486938,7193.599121
02-01-2020,12282.2002,1524.5,74.44992828,6985.470215
03-01-2020,12226.65039,1549.199951,74.91269684,7344.884277
06-01-2020,11993.0498,1566.199951,75.00201416,7769.219238
07-01-2020,12052.9502,1571.800049,74.16577148,8163.692383
08-01-2020,12025.34961,1557.400024,74.39309692,8079.862793
09-01-2020,12215.90039,1551.699951,74.35251617,7879.071289
10-01-2020,12256.7998,1557.5,74.92081451,8166.554199
13-01-2020,12329.5498,1548.400024,75.82203674,8144.194336
14-01-2020,12362.2998,1542.400024,75.53784943,8827.764648
15-01-2020,12343.2998,1552.099976,76.21984863,8807.010742
16-01-2020,12355.5,1549,76.82875061,8723.786133
17-01-2020,12352.34961,1558.800049,76.90184021,8929.038086
21-01-2020,12169.84961,1556.400024,77.63252258,8745.894531
22-01-2020,12106.90039,1555.300049,77.11291504,8680.875977
23-01-2020,12180.34961,1564.599976,77.76242828,8406.515625
24-01-2020,12248.25,1571.099976,77.49449921,8445.43457
27-01-2020,12119,1576.800049,77.12103271,8909.819336
28-01-2020,12055.7998,1569.199951,77.42958069,9358.589844
29-01-2020,12129.5,1569.800049,77.14537048,9316.629883
30-01-2020,12035.7998,1583.5,77.20224762,9508.993164
31-01-2020,11962.09961,1582.900024,76.26045227,9350.529297
03-02-2020,11707.90039,1577.199951,76.51212311,9293.521484
04-02-2020,11979.65039,1550.400024,77.2996521,9180.962891
05-02-2020,12089.15039,1557.800049,77.34836578,9613.423828
06-02-2020,12137.9502,1565.099976,77.60816193,9729.801758
07-02-2020,12098.34961,1568.599976,77.59192657,9795.943359
10-02-2020,12031.5,1574.699951,78.46064758,9856.611328
11-02-2020,12107.90039,1565.599976,79.05332947,10208.23633
12-02-2020,12201.2002,1567.400024,79.52420807,10326.05469
13-02-2020,12174.65039,1575.099976,80.00322723,10214.37988
14-02-2020,12113.4502,1582.699951,80.83135223,10312.11621
18-02-2020,11992.5,1600,80.74204254,10141.99609
19-02-2020,12125.90039,1607.5,79.65412903,9633.386719
20-02-2020,12080.84961,1616.599976,80.60401154,9608.475586
24-02-2020,11829.40039,1672.400024,79.73531342,9650.174805
25-02-2020,11797.90039,1646.900024,77.57569122,9341.705078
26-02-2020,11678.5,1640,76.73944092,8820.522461
27-02-2020,11633.2998,1640,72.65566254,8784.494141
28-02-2020,11201.75,1564.099976,70.9019928,8672.455078
02-03-2020,11132.75,1592.300049,73.93032837,8869.669922
03-03-2020,11303.2998,1642.099976,73.75982666,8787.786133
04-03-2020,11251,1641.099976,76.54459381,8755.246094
05-03-2020,11269,1666.400024,74.90457153,9078.762695
06-03-2020,10989.4502,1670.800049,73.61368561,9122.545898
09-03-2020,10451.4502,1674.5,67.93862152,7923.644531
11-03-2020,10458.40039,1641.400024,66.55418396,7911.430176
12-03-2020,9590.150391,1589.300049,59.81202316,4970.788086
13-03-2020,9955.200195,1515.699951,65.03226471,5563.707031
16-03-2020,9197.400391,1485.900024,53.50353241,5014.47998
17-03-2020,8967.049805,1524.900024,56.59640503,5225.629395
18-03-2020,8468.799805,1477.300049,51.21250916,5238.438477
19-03-2020,8263.450195,1478.599976,51.39251709,6191.192871
20-03-2020,8745.450195,1484,48.83148575,6198.77832
23-03-2020,7610.25,1567,46.56501389,6416.314941
24-03-2020,7801.049805,1660.199951,50.75430679,6734.803711
25-03-2020,8317.849609,1632.300049,53.48717117,6681.062988
26-03-2020,8641.450195,1650.099976,57.25917435,6716.44043
27-03-2020,8660.25,1623.900024,57.31644821,6469.79834
30-03-2020,8281.099609,1622,58.56832504,6429.841797
31-03-2020,8597.75,1583.400024,57.15280914,6438.644531
01-04-2020,8253.799805,1578.199951,53.39717102,6606.776367
03-04-2020,8083.799805,1633.699951,52.79986191,6733.387207
07-04-2020,8792.200195,1664.800049,57.23462296,7176.414551
08-04-2020,8748.75,1665.400024,61.13754272,7334.098633
09-04-2020,9111.900391,1736.199951,64.56591034,7302.089355
13-04-2020,8993.849609,1744.800049,61.84939194,6845.037598
15-04-2020,8925.299805,1727.199951,61.06390381,6642.109863
16-04-2020,8992.799805,1720.400024,60.36841202,7116.804199
17-04-2020,9266.75,1689.199951,62.27487183,7096.18457
20-04-2020,9261.849609,1701.599976,59.95928955,6881.958496
21-04-2020,8981.450195,1678.199951,58.87107086,6880.323242
22-04-2020,9187.299805,1728.699951,59.77111435,7117.20752
23-04-2020,9313.900391,1733.300049,59.27199554,7429.724609
24-04-2020,9154.400391,1723.5,59.52564621,7550.900879
27-04-2020,9282.299805,1711.900024,61.56301498,7795.601074
28-04-2020,9380.900391,1710.5,62.07032013,7807.058594
29-04-2020,9553.349609,1703.400024,63.00309753,8801.038086
30-04-2020,9859.900391,1684.199951,62.27487183,8658.553711
04-05-2020,9293.5,1706.900024,59.87746811,8912.654297
05-05-2020,9205.599609,1704.400024,60.17205429,9003.070313
06-05-2020,9270.900391,1684.199951,59.09199524,9268.761719
07-05-2020,9199.049805,1721.800049,59.93475342,9951.518555
08-05-2020,9251.5,1709.900024,61.35845566,9842.666016
11-05-2020,9239.200195,1695.300049,60.46660233,8601.795898
12-05-2020,9196.549805,1704.400024,57.71737289,8804.477539
13-05-2020,9383.549805,1713.900024,56.31820297,9269.987305
14-05-2020,9142.75,1738.099976,56.51459122,9733.72168
15-05-2020,9136.849609,1753.400024,56.29367065,9328.197266
18-05-2020,8823.25,1731.800049,59.62383652,9726.575195
19-05-2020,8879.099609,1744.199951,58.82197571,9729.038086
20-05-2020,9066.549805,1750.599976,59.34563828,9522.981445
21-05-2020,9106.25,1720.5,59.39473724,9081.761719
22-05-2020,9039.25,1734.599976,60.19657898,9182.577148
26-05-2020,9029.049805,1704.800049,62.44668198,8835.052734
27-05-2020,9314.950195,1710.300049,63.69039154,9181.017578
28-05-2020,9490.099609,1713.300049,63.99313736,9525.750977
29-05-2020,9580.299805,1736.900024,63.35490799,9439.124023
01-06-2020,9826.150391,1737.800049,64.81954956,10167.26855
02-06-2020,9979.099609,1725.199951,65.34320831,9529.803711
03-06-2020,10061.5498,1697.800049,67.43786621,9656.717773
04-06-2020,10029.09961,1718.900024,66.766922,9800.636719
05-06-2020,10142.15039,1676.199951,69.29523468,9665.533203
08-06-2020,10167.4502,1698.300049,71.01347351,9771.489258
09-06-2020,10046.65039,1714.699951,69.83524323,9795.700195
10-06-2020,10116.15039,1713.300049,68.05968475,9870.094727
11-06-2020,9902,1732,63.69039154,9321.78125
12-06-2020,9972.900391,1729.300049,65.97323608,9480.84375
15-06-2020,9813.700195,1720.300049,66.90599823,9450.702148
16-06-2020,9914,1729.599976,68.22335815,9538.024414
17-06-2020,9881.150391,1729.199951,67.23330688,9480.254883
18-06-2020,10091.65039,1724.800049,66.49690247,9411.84082
19-06-2020,10244.40039,1745.900024,65.5313797,9288.018555
22-06-2020,10311.2002,1756.699951,65.46591949,9648.717773
23-06-2020,10471,1772.099976,65.19589996,9629.658203
24-06-2020,10305.2998,1765.800049,63.33856583,9313.610352
25-06-2020,10288.90039,1762.099976,64.14754486,9264.813477
26-06-2020,10383,1772.5,62.91629791,9162.917969
29-06-2020,10312.40039,1774.800049,64.1309967,9190.854492
30-06-2020,10302.09961,1793,64.89123535,9137.993164
01-07-2020,10430.0498,1773.199951,66.38684845,9228.325195
02-07-2020,10551.7002,1784,66.19681549,9123.410156
06-07-2020,10763.65039,1788.5,66.16376495,9375.474609
07-07-2020,10799.65039,1804.199951,64.84991455,9252.277344
08-07-2020,10705.75,1815.5,64.75900269,9428.333008
09-07-2020,10813.4502,1799.199951,64.35412598,9277.967773
10-07-2020,10768.0498,1798.199951,64.55244446,9278.807617
13-07-2020,10802.7002,1811,63.78395081,9243.614258
14-07-2020,10607.34961,1810.599976,64.32104492,9243.213867
15-07-2020,10618.2002,1811.400024,64.94907379,9192.836914
16-07-2020,10739.9502,1798.699951,64.1723175,9132.227539
17-07-2020,10901.7002,1808.300049,65.0069046,9151.392578
20-07-2020,11022.2002,1815.900024,64.2301712,9164.231445
21-07-2020,11162.25,1842.400024,64.38715363,9374.887695
22-07-2020,11132.59961,1864.099976,65.37050629,9525.363281
23-07-2020,11215.4502,1889.099976,65.09780121,9581.072266
24-07-2020,11194.15039,1897.300049,64.61854553,9536.892578
27-07-2020,11131.7998,1931,65.23003387,10990.87305
28-07-2020,11300.5498,1944.699951,66.52735901,10912.82324
29-07-2020,11202.84961,1953.5,67.81640625,11100.46777
30-07-2020,11102.15039,1942.300049,67.37844086,11111.21387
31-07-2020,11073.4502,1962.800049,67.2545166,11323.4668
03-08-2020,10891.59961,1966,66.36208344,11246.34863
04-08-2020,11095.25,2001.199951,67.35366821,11205.89258
05-08-2020,11101.65039,2031.099976,67.01486969,11747.02246
06-08-2020,11200.15039,2051.5,67.12229919,11779.77344
07-08-2020,11214.0498,2010.099976,68.08084106,11601.47266
10-08-2020,11270.15039,2024.400024,68.18826294,11878.11133
11-08-2020,11322.5,1932.599976,67.20491791,11410.52539
12-08-2020,11308.40039,1934.900024,67.88252258,11584.93457
13-08-2020,11300.4502,1956.699951,67.04793549,11784.1377
14-08-2020,11178.40039,1937,67.05620575,11768.87109
17-08-2020,11247.09961,1985,67.60154724,12254.40234
18-08-2020,11385.34961,1999.400024,67.27929688,11991.2334
19-08-2020,11408.40039,1958.699951,66.09765625,11758.2832
20-08-2020,11312.2002,1933.800049,66.72566986,11878.37207
21-08-2020,11371.59961,1934.599976,66.83306885,11592.48926
24-08-2020,11466.4502,1927.699951,67.26277924,11774.5957
25-08-2020,11472.25,1911.800049,67.43630981,11366.13477
26-08-2020,11549.59961,1940.699951,66.81654358,11488.36328
27-08-2020,11559.25,1921.599976,67.79988861,11323.39746
28-08-2020,11647.59961,1964.599976,68.24608612,11542.5
31-08-2020,11387.5,1967.599976,67.55200195,11680.82031
01-09-2020,11470.25,1968.199951,67.60154724,11970.47852
02-09-2020,11535,1934.400024,68.85758209,11414.03418
03-09-2020,11527.4502,1927.599976,68.03127289,10245.29688
04-09-2020,11333.84961,1923.900024,67.67594147,10511.81348
08-09-2020,11317.34961,1933,66.84962463,10131.5166
09-09-2020,11278,1944.699951,67.51065826,10242.34766
10-09-2020,11449.25,1954.199951,66.68434143,10363.13867
11-09-2020,11464.4502,1937.800049,66.3125,10400.91504
14-09-2020,11440.0498,1953.099976,67.93209076,10680.83789
15-09-2020,11521.7998,1956.300049,68.75016022,10796.95117
16-09-2020,11604.5498,1960.199951,69.11373138,10974.90527
17-09-2020,11516.09961,1940,67.76682281,10948.99023
18-09-2020,11504.9502,1952.099976,66.23813629,10944.58594
21-09-2020,11250.5498,1901.199951,64.24669647,10462.25977
22-09-2020,11153.65039,1898.599976,65.0151825,10538.45996
23-09-2020,11131.84961,1859.900024,63.05677414,10246.18652
24-09-2020,10805.5498,1868.300049,63.39557266,10760.06641
25-09-2020,11050.25,1857.699951,64.70294952,10692.7168
28-09-2020,11227.5498,1872.800049,66.02700043,10709.65234
29-09-2020,11222.40039,1894.300049,65.55232239,10844.64063
30-09-2020,11247.5498,1887.5,65.75218964,10784.49121
01-10-2020,11416.9502,1908.400024,67.06790924,10619.45215
05-10-2020,11503.34961,1912.5,68.61679077,10793.33984
06-10-2020,11662.40039,1901.099976,68.16712189,10604.40625
07-10-2020,11738.84961,1883.599976,68.26703644,10668.96875
08-10-2020,11834.59961,1888.599976,69.40788269,10915.68555
09-10-2020,11914.2002,1919.5,69.1330719,11064.45801
12-10-2020,11930.9502,1922.5,69.45783997,11555.36328
13-10-2020,11934.5,1888.5,68.26703644,11425.89941
14-10-2020,11971.0498,1901.300049,67.43431091,11429.50684
15-10-2020,11680.34961,1903.199951,67.78404236,11495.34961
